LOCCODE,TYPE,BOROUGH,NAME,NOTE,PHONE,ADDRESS,ZIP,DAY_LENGTH,PREK_SEATS,3K_SEATS,EL_SEATS,X,Y,EMAIL,WEBSITE,MEALS,INDOOR_OUTDOOR,SEMS_CODE,BUTTON_TYPE,START_TIME,EARLY_DROP,LATE_PICKUP,ENHANCED_LANG,FLEX_SCHED,SPED_FLG,INCOME_FLG,SPECIAL_PRIOR,DYNAMIC
22KBQQ,NYCEEC,K,Bambi Day Care III,,718-368-1817,2114 Brown Street,11229,1,99,,,1000882,157918,info@bambiacademy.com,https://bambidaycare.com,3,3,22KBQQ,info,8:30:00 AM,1,1,208,0,0,0,,
22KBQU,NYCEEC,K,Keshet Learning Center,,718-376-6958,1612 Quentin Road,11229,1,18,,,996250,160871,zzaek@aol.com,,3,7,22KBQU,info,8:45:00 AM,1,1,0,1,0,0,,
22KBQV,NYCEEC,K,Fantasia Day Care Center,,718-646-6738,2743 Ocean Avenue,11229,1,33,,,998090,155851,fantasiadcc@hotmail.com,https://fantasiadaycare.com,2,7,22KBQV,info,8:00:00 AM,1,1,0,0,0,0,,
22KBRB,NYCEEC,K,Infinity UPK,,718-336-1981,1972 East 34th Street,11234,1,69,,,1002772,161157,marisela@infinitypreschool.com,https://infinitypreschool.com,5,3,22KBRB,info,8:00:00 AM,1,1,0,0,0,0,,
22KBRD,NYCEEC,K,"Kingsbay YM-YWHA, Inc.",,718-648-7703,3495 Nostrand Avenue,11229,1,20,,,1000562,157414,susan@kingsbayy.org,https://kingsbayy.org,2,3,22KBRD,info,8:00:00 AM,1,1,0,0,0,0,,
22KBRL,NYCEEC,K,"Tiny Tots Express, Inc.",,718-338-9561,3321 Avenue N,11234,1,15,,,1000484,164353,ttexpressinc@aol.com,https://tinytotsexpressinc.webs.com,7,7,22KBRL,info,8:15:00 AM,1,1,0,1,0,0,,
22KBSL,NYCEEC,K,Charles R Drew ELC 5,,718-740-2400,2804 Glenwood Road,11210,1,20,,23,998137,170247,llourdyduv@yahoo.com,https://charlesrdrewforsuccess.org,5,9,22KBSL,info,8:30:00 AM,0,0,0,0,0,1,,
22KBUF,NYCEEC,K,Butterfly,,718-677-9343,2810 Nostrand Avenue,11229,1,20,,,999521,163428,margarita.karimova24@gmail.com,https://brooklyn-butterfly.com,3,9,22KBUF,info,8:00:00 AM,1,1,0,0,0,0,,
22KBUM,NYCEEC,K,Bumble Bees R Us 3,,718-434-2337,2813 Farragut Road,11210,1,20,,16,998301,171133,info@bumblebeesrus.com,https://bumblebeesrus.com,3,2,22KBUM,info,9:00:00 AM,1,1,0,1,0,1,,
22KBXQ,NYCEEC,K,"Gan, Inc. - Gan Jewish Day Care",,718-338-7575,2901 Campus Road,11210,1,40,,,998563,169552,yafitelbaz@yahoo.com,https://gandaycare.com,3,3,22KBXQ,info,8:00:00 AM,0,1,0,0,0,0,,
22KBXT,NYCEEC,K,"New Generation Learning Center, Inc.",,718-941-0404,2597 Bedford Avenue,11226,1,18,,,997026,172434,day1gen@yahoo.com,https://newgenerationlc.org,3,3,22KBXT,info,8:00:00 AM,1,1,0,0,0,0,,
22KBZX,NYCEEC,K,Yeshiva Torah Vodaath Preschool,,718-941-8000,1192 East 31st Street,11210,1,36,,,999445,165995,ryg@torahvodaath.org,,7,3,22KBZX,info,8:40:00 AM,1,0,0,1,0,0,,
22KCEI,NYCEEC,K,Bambi Day Care II,,718-648-3332,2121 Bragg Street,11229,1,100,,,1002078,158034,info@bambiacademy.com,https://bambidaycare.com,3,3,22KCEI,info,8:30:00 AM,1,1,208,0,0,0,,
22KCGO,NYCEEC,K,Child Development Center of Kingsborough,,718-368-5868,1915 Oriental Boulevard,11235,1,18,,,1002181,150120,linda.mchugh@kbcc.cuny.edu,https://http://www.kbcc.cuny.edu,3,7,22KCGO,info,9:00:00 AM,1,1,0,0,0,0,,
22KCHN,NYCEEC,K,Friends of Crown Heights,,917-966-4400,2805 Newkirk Avenue,11226,1,40,,,998107,172467,nichols@foch.biz,https://fochdaycare.org,3,6,22KCHN,info,8:00:00 AM,0,1,0,0,0,0,,
22KCJR,NYCEEC,K,A to Z Day Care Center,,718-368-1234,3053 Avenue U,11229,1,29,,,1001782,158293,A2zdaycare@gmail.com,https://a2zhappyland.com,3,3,22KCJR,info,7:30:00 AM,1,1,0,0,0,0,,
22KCJS,NYCEEC,K,Yeshiva Torah Vodaath,,718-941-8000,452 East 9th Street,11218,1,36,,,992643,171495,blipsky@torahvodaath.org,,5,3,22KCJS,info,9:30:00 AM,0,0,0,1,0,0,,
22KCJT,NYCEEC,K,Kaleidoscope Early Childhood Development Center,,917-652-4422,480 Stratford Road,11218,1,56,,,993255,171230,ecdckaleidoscope@aol.com,https://ecdckaleidoscope.org,7,9,22KCJT,info,8:00:00 AM,0,1,208,0,0,0,,
22KCJZ,NYCEEC,K,COPO Pre-K Program,,718-434-3266,1083 Coney Island Avenue,11230,1,36,,,993635,169229,mrazvi@copousa.org,https://www.copousa.org,5,9,22KCJZ,info,8:10:00 AM,0,0,0,0,0,0,,
22KCKU,NYCEEC,K,Promise World Day Care,,718-743-2828,1968 Ocean Avenue,11230,1,28,,,996885,162953,yelena011@gmail.com,https://promiseworlddaycare.com,3,3,22KCKU,info,7:05:00 AM,1,1,0,0,0,0,,
22KCKZ,NYCEEC,K,"A2Z Kidz Center, LLC",,718-483-9999,190 Exeter Street,11235,1,55,,,998531,149742,A2zkidzcenter@gmail.com,https://a2zhappyland.com,3,3,22KCKZ,info,8:00:00 AM,0,0,0,0,0,0,,
22KCMZ,NYCEEC,K,Free Greek Community of the Three Hierarchs,,347-729-0446,1724 Avenue P,11229,1,48,,,996395,161684,pka.freecommunity@gmail.com,,5,1,22KCMZ,info,8:30:00 AM,0,0,0,0,0,0,,
22KCNA,NYCEEC,K,"The Friends of Crown Heights Educational Centers, Inc.",,718-638-8686,2809 Newkirk Avenue,11226,1,36,,,998141,172469,davis@foch.biz,https://fochdaycare.org,7,8,22KCNA,info,8:00:00 AM,0,1,0,0,0,0,,
22KCNF,NYCEEC,K,Itty Bitty Adventures Preschool,,718-375-4700,3416 Avenue S,11234,1,32,,,1003059,161147,Pattie@ittybittyadventures.com,https://ittybittyadventures.com,7,9,22KCNF,info,8:00:00 AM,1,1,0,0,0,0,,
22KCNI,NYCEEC,K,"Klever Kidz, LLC DBA Basin Prep",,646-829-7969,6085 Strickland Avenue,11234,1,20,,,1008395,162001,Marinashishkinslp@gmail.com,https://Basinprep@Basinprep.com,3,9,22KCNI,info,9:00:00 AM,1,1,0,0,0,0,,
22KCOG,NYCEEC,K,Stepz 2 Success Child Care Center,,718-576-6994,1992 Nostrand Avenue,11210,1,12,,,998595,171354,stepz2success@gmail.com,,3,3,22KCOG,info,8:20:00 AM,1,1,0,0,0,0,,
22KCPL,NYCEEC,K,"Brooklyn Star Daycare, Inc.",,718-934-0075,2175 East 22nd Street,11229,1,54,,,998422,157212,brooklynstardaycare@gmail.com,https://www.facebook.com/bklynstardaycare/,3,9,22KCPL,info,8:30:00 AM,1,1,0,0,0,0,,
22KCPT,NYCEEC,K,Noah's Ark Uni Day Care Center,,718-759-8432,1738 East 48th Street,11234,1,12,,,1004032,164455,noahsarkdcc@aol.com,https://firstnoahsarkdaycare.com,3,9,22KCPT,info,8:15:00 AM,1,1,0,0,0,0,,
22KCQB,NYCEEC,K,Imaginarium Child,,347-554-8109,1954 Ocean Avenue,11230,1,12,,,996871,163066,info@imaginariumchild.com,,3,7,22KCQB,info,8:30:00 AM,1,1,0,0,0,0,,
22KCTN,NYCEEC,K,Yeshiva Ohr Shraga,,917-577-3881,4205 Avenue P,11234,1,25,,,994249,165097,preschool@ohrshraga.org,,5,9,22KCTN,info,,0,0,0,0,0,0,,
22Z012,PKC,K,The Joan Snow Pre-K Center at 1139 Coney Island Avenue,,718-724-1730,1139 Coney Island Avenue,11230,1,144,,,993784,168763,22K853@schools.nyc.gov,https://schools.nyc.gov/Academics/EarlyChildhood/District22PKC,2,3,22Z012,info,8:20:00 AM,0,0,0,0,0,0,,
22Z063,PKC,K,The Joan Snow Pre-K Center at 1340 East 29th Street,,718-758-8970,1340 East 29th Street,11210,1,252,,,999074,164551,llang@schools.nyc.gov,https://schools.nyc.gov/Academics/EarlyChildhood/District22PKC,2,3,22Z063,info,8:20:00 AM,0,0,0,0,0,0,,
22Z064,PKC,K,The Joan Snow Pre-K Center at 3610 Glenwood Road,,718-434-7090,3610 Glenwood Road,11218,1,144,,,1000492,170333,22K853@schools.nyc.gov,https://schools.nyc.gov/Academics/EarlyChildhood/District22PKC,2,3,22Z064,info,8:20:00 AM,0,0,0,0,0,0,,
23K137,DOE,K,P.S./I.S. 137 Rachel Jean Mitchell,<b>Note:</b> Apply to this 3-K for All program through the central application. ,718-453-2926,121 Saratoga Avenue,11233,1,18,45,,1007348,187847,SRose8@schools.nyc.gov,http://schools.nyc.gov/schoolportals/23/k137,3,3,23K137,info,8:20:00 AM,1,0,0,0,0,0,,
23K155,DOE,K,P.S./I.S. 155 Nicholas Herkimer,<b>Note:</b> Apply to this 3-K for All program through the central application. ,718-240-4340,1355 Herkimer Street,11233,1,36,30,,1009570,186160,NCortes3@schools.nyc.gov,http://schools.nyc.gov/schoolportals/23/k155,3,7,23K155,info,8:00:00 AM,0,0,0,0,0,0,,
23K156,DOE,K,P.S. 156 Waverly,,718-498-2811,104 Sutter Avenue,11212,1,54,,,1006944,181831,NMoore6@schools.nyc.gov,https://156k.org,2,3,23K156,info,8:00:00 AM,0,0,0,0,0,0,,
23K165,DOE,K,P.S. 165 Ida Posner,<b>Note:</b> Apply to this 3-K for All program through the central application. ,718-495-7759,76 Lott Avenue,11212,1,36,90,,1008949,178732,JRivers3@schools.nyc.gov,http://schools.nyc.gov/schoolportals/23/k165,2,3,23K165,info,8:00:00 AM,0,0,0,0,0,0,,
23K178,DOE,K,P.S. 178 Saint Clair Mckelway,<b>Note:</b> Apply to this 3-K for All program through the central application. ,718-495-7768,2163 Dean Street,11233,1,36,45,,1007728,185292,Jhenry1@schools.nyc.gov,http://schools.nyc.gov/schoolportals/23/k178,5,3,23K178,info,8:00:00 AM,0,0,0,0,0,0,,
23K184,DOE,K,P.S. 184 Newport,,718-495-7775,273 Newport Street,11212,1,36,,,1010622,179822,llinder@schools.nyc.gov,http://schools.nyc.gov/schoolportals/23/k184,2,3,23K184,info,8:20:00 AM,0,0,0,0,0,0,,
23K284,DOE,K,P.S. 284 Lew Wallace,<b>Note:</b> Apply to this 3-K for All program through the central application. ,718-495-7791,213 Osborn Street,11212,1,18,45,,1009894,182254,KPitts2@schools.nyc.gov,http://schools.nyc.gov/schoolportals/23/k284,3,3,23K284,info,,0,0,0,0,0,0,,
23K298,DOE,K,P.S. 298 Dr. Betty Shabazz,<b>Note:</b> Apply to this 3-K for All program through the central application. ,718-495-7793,85 Watkins Street,11212,1,36,30,,1009797,183759,jdill2@schools.nyc.gov,https://ps298.connectwithkids.com,2,3,23K298,info,8:15:00 AM,0,0,0,0,0,0,,
23K323,DOE,K,P.S./I.S. 323,<b>Note:</b> Apply to this 3-K for All program through the central application. ,718-495-7781,210 Chester Street,11212,1,36,30,,1008890,182134,LHarris7@schools.nyc.gov,http://schools.nyc.gov/schoolportals/23/k323,2,3,23K323,info,8:20:00 AM,1,0,0,0,0,0,,
23K327,DOE,K,P.S. 327 Dr. Rose B. English,<b>Note:</b> Apply to this 3-K for All program through the central application. ,718-495-7801,111 Bristol Street,11212,1,36,45,,1008639,182807,KChance@schools.nyc.gov,http://schools.nyc.gov/schoolportals/23/k327,2,3,23K327,info,8:15:00 AM,0,0,0,0,0,0,,
23K401,DOE,K,Christopher Avenue Community School,<b>Note:</b> Apply to this 3-K for All program through the central application. ,718-495-5761,51 Christopher Avenue,11212,1,36,30,,1010248,184196,DMitche5@schools.nyc.gov,http://schools.nyc.gov/schoolportals/23/k401,2,3,23K401,info,8:15:00 AM,0,0,0,0,0,0,,
23K446,DOE,K,Riverdale Avenue Community School,<b>Note:</b> Apply to this 3-K for All program through the central application. ,718-485-1679,76 Riverdale Avenue,11212,1,54,45,,1008226,179691,info@riverdaleavenuebrooklyn.org,https://riverdaleavenuebrooklyn.org,2,3,23K446,info,8:00:00 AM,0,0,0,0,0,0,,
23K599,DOE,K,Brooklyn Landmark Elementary School,<b>Note:</b> Apply to this 3-K for All program through the central application. ,718-443-2747,251 Mcdougal Street,11233,1,36,15,,1009065,187213,Rdavson@schools.nyc.gov,http://schools.nyc.gov/schoolportals/23/k599,3,3,23K599,info,8:20:00 AM,0,1,0,0,0,0,,
23KAWX,NYCEEC,K,PAL World of Creative Experiences Head Start,<b>Note:</b> Apply to this 3-K for All program through the central application. Some of this program�s 3-K seats have income eligibility requirements. ,718-345-5219,280 Livonia Avenue,11212,1,100,10,89,1010003,180674,dwhite@palnyc.org,https://palnyc.org,3,7,23KAWX,info,8:15:00 AM,0,0,0,0,0,1,,
23KBAZ,NYCEEC,K,Nat Azarow Children's Center,<b>Note:</b> Contact this 3-K for All program directly to apply.,718-346-0924,232 Powell Street,11212,1,40,51,51,1010873,182961,ejaffe@bksny.org,https://bksny.org,3,7,23KBAZ,info,9:00:00 AM,1,1,0,0,0,1,,
23KBFC,NYCEEC,K,Shirley Chisholm Child Care Center Site 4 Somers,<b>Note:</b> Apply to this 3-K for All program through the central application. Some of this program�s 3-K seats have income eligibility requirements. ,718-498-6200,33 Somers Street,11233,1,36,34,53,1008674,186600,shirleychisholmdcc4@live.com,,5,7,23KBFC,info,8:20:00 AM,1,0,0,0,0,1,,
23KBJL,NYCEEC,K,Saratoga - Morris Koppelman Center,<b>Note:</b> Contact this 3-K for All program directly to apply.,718-345-6666,774 Saratoga Avenue,11212,1,60,51,51,1007616,180367,sandrews@sco.org,https://sco.org,3,3,23KBJL,info,8:30:00 AM,1,1,0,1,0,1,,
23KBJU,NYCEEC,K,Shirley Chisholm Day Care Center Site 5 Advent Center,<b>Note:</b> Apply to this 3-K for All program through the central application. Some of this program�s 3-K seats have income eligibility requirements. ,718-452-1200,265 Sumpter Street,11233,1,18,17,40,1007906,187363,advent265@aol.com,https://Shirleychisholmdaycare.com,3,3,23KBJU,info,8:20:00 AM,1,0,0,0,0,1,,
23KBJW,NYCEEC,K,YWCA-NYC Brownsville Early Learning Center,<b>Note:</b> Contact this 3-K for All program directly to apply.,718-342-2905,1592 East New York Avenue,11212,1,11,9,9,1009505,184191,sQuallo@ywcanyc.org,https://ywcanyc.org,3,7,23KBJW,info,9:00:00 AM,1,1,0,0,0,1,,
23KBJZ,NYCEEC,K,Saratoga II - Shirley Chisholm Center,<b>Note:</b> Apply to this 3-K for All program through the central application. Some of this program�s 3-K seats have income eligibility requirements. ,718-443-4100,69 Saratoga Avenue,11233,1,90,45,50,1007192,188674,ddavidson@sco.org,https://sco.org,3,7,23KBJZ,info,8:30:00 AM,0,1,209,0,0,1,,
23KBRT,NYCEEC,K,Salvation Army - Brownsville Day Care Center,<b>Note:</b> Apply to this 3-K for All program through the central application. Some of this program�s 3-K seats have income eligibility requirements. ,718-345-2488,280 Riverdale Avenue 1,11212,1,20,10,34,1010265,180170,kathryn.meyer@use.salvationarmy.org,,5,3,23KBRT,info,9:00:00 AM,0,0,0,0,0,1,,
23KBYM,NYCEEC,K,Friends of Crown Heights 26,<b>Note:</b> Contact this 3-K for All program directly to apply.,718-467-4270,20 Sutter Avenue,11212,1,36,40,40,1005874,181647,emerita.murrell1@gmail.com,https://fochdaycare.org,3,3,23KBYM,info,8:00:00 AM,0,0,0,0,0,1,,
23KCFA,NYCEEC,K,SCO Family of Services,<b>Note:</b> Apply to this 3-K for All program through the central application. Some of this program�s 3-K seats have income eligibility requirements. ,929-234-6870,225 Newport Street,11212,1,38,13,29,1010105,179731,jpettinicchi@sco.org,https://sco.org/firststepnyc/,3,3,23KCFA,info,8:30:00 AM,0,0,0,0,0,1,,
23KCGN,NYCEEC,K,SCO Family of Services,<b>Note:</b> Apply to this 3-K for All program through the central application. ,718-935-9466,774 Saratoga Avenue,11212,1,36,60,,1007553,180354,aroszkowski@sco.org,https://sco.org,3,3,23KCGN,info,8:00:00 AM,0,0,0,0,0,0,,
23KCOE,NYCEEC,K,"Step By Step Early Childhood Education, Inc.",<b>Note:</b> Apply to this 3-K for All program through the central application. ,718-922-6366,1163 Lenox Road,11212,1,18,27,,1007094,179708,stepbystepecc@gmail.com,https://stepbystepecc.com,2,7,23KCOE,info,8:00:00 AM,1,1,0,1,0,0,,
24Q007,DOE,Q,P.S. 007 Louis F. Simeone,,718-446-2726,80-55 Cornish Avenue,11373,1,54,,,1016815,208578,STucci@schools.nyc.gov,,2,9,24Q007,info,8:10:00 AM,0,0,0,0,0,0,,
24Q028,DOE,Q,P.S. 28 The Thomas Emanuel Early Childhood Center,,718-271-4971,109-10 47th Avenue,11368,1,18,,,1024571,211469,lpessut@schools.nyc.gov,http://schools.nyc.gov/schoolportals/24/q028,2,9,24Q028,info,8:20:00 AM,0,0,0,0,1,0,,
24Q058,DOE,Q,P.S. 58 The School of Heroes,,718-533-6712,72-24 Grand Avenue,11378,1,36,,,1014669,204798,atripol@schools.nyc.gov,http://schools.nyc.gov/schoolportals/24/q058,2,3,24Q058,info,8:20:00 AM,0,1,0,0,0,0,,
24Q068,DOE,Q,P.S. 68 Cambridge,,718-821-7246,59-09 Saint Felix Avenue,11385,1,54,,,1012731,193171,Kmurphy6@schools.nyc.gov,http://schools.nyc.gov/schoolportals/24/q068,2,2,24Q068,info,8:05:00 AM,0,0,0,0,0,0,,
24Q071,DOE,Q,P.S. 71 Forest,,718-821-7772,62-85 Forest Avenue,11385,1,72,,,1010585,198453,ISoto6@schools.nyc.gov,http://schools.nyc.gov/schoolportals/24/q071,2,3,24Q071,info,8:00:00 AM,0,1,0,0,0,0,,
24Q081,DOE,Q,P.S. 81 Jean Paul Richter,,718-821-9800,559 Cypress Avenue,11385,1,72,,,1008644,195700,RDiamond@schools.nyc.gov,http://schools.nyc.gov/schoolportals/24/q081,5,9,24Q081,info,8:00:00 AM,0,0,0,0,0,0,,
24Q087,DOE,Q,P.S./I.S. 87 Middle Village,,718-326-8243,67-54 80th Street,11379,1,90,,,1019861,198537,cmichae@schools.nyc.gov,http://schools.nyc.gov/schoolportals/24/q087,3,9,24Q087,info,8:00:00 AM,0,0,0,0,0,0,,
24Q088,DOE,Q,P.S. 88 Seneca,,718-821-8121,60-85 Catalpa Avenue,11385,1,36,,,1012959,195792,RQuinta2@schools.nyc.gov,http://schools.nyc.gov/schoolportals/24/q088,3,1,24Q088,info,,0,0,0,0,0,0,,
24Q091,DOE,Q,P.S. 91 Richard Arkwright,,718-821-6880,68-10 Central Avenue,11385,1,108,,,1016391,195645,VCatala@schools.nyc.gov,http://schools.nyc.gov/schoolportals/24/q091,2,3,24Q091,info,,0,0,0,0,0,0,,
24Q102,DOE,Q,P.S. 102 Bayview,,718-446-3308,55-24 Van Horn Street,11373,1,36,,,1018078,206436,wko2@schools.nyc.gov,https://PS102Q.org,2,9,24Q102,info,8:00:00 AM,0,0,0,0,0,0,,
24Q153,DOE,Q,P.S. 153 Maspeth Elem,,718-821-7850,60-02 60th Lane,11378,1,54,,,1010888,200281,dberkowitz2@schools.nyc.gov,http://schools.nyc.gov/schoolportals/24/q153,3,9,24Q153,info,8:20:00 AM,0,0,0,0,0,0,,
24Q199,DOE,Q,P.S. 199 Maurice A. Fitzgerald,,718-784-3431,39-20 48th Avenue,11104,1,72,,,1004697,208838,AInzeri@schools.nyc.gov,http://schools.nyc.gov/schoolportals/24/q199,5,9,24Q199,info,8:20:00 AM,0,0,0,0,0,0,,
24Q229,DOE,Q,P.S. 229 Emanuel Kaplan,,718-446-2120,67-25 51st Road,11377,1,36,,,1012873,206947,SAjwani@schools.nyc.gov,http://schools.nyc.gov/schoolportals/24/q229,2,3,24Q229,info,8:30:00 AM,0,0,0,0,0,0,,
24Q239,DOE,Q,P.S. 239,,718-417-2840,17-15 Weirfield Street,11385,1,54,,,1010857,194024,mdzwone@schools.nyc.gov,http://schools.nyc.gov/schoolportals/24/q239,2,7,24Q239,info,8:00:00 AM,0,0,0,0,0,0,,
24Q290,DOE,Q,A.C.E. Academy for Scholars at the Geraldine Ferraro Campus,,718-571-6900,55-20 Metropolitan Avenue,11385,1,36,,,1009694,198950,info@ps290q.com,https://www.ps290q.com,3,3,24Q290,info,8:00:00 AM,0,1,0,0,0,0,,
24Q305,DOE,Q,Learners and Leaders,,718-381-0312,378 Seneca Avenue,11385,1,36,,,1007824,196826,LBotfel@schools.nyc.gov,http://schools.nyc.gov/schoolportals/24/q305,2,7,24Q305,info,8:10:00 AM,1,0,0,0,0,0,,
24Q343,DOE,Q,The Children's Lab School,,718-361-3300,45-45 42nd Street,11104,1,36,,,1005703,209569,info@ps343.org,https://ps343.org,2,3,24Q343,info,8:00:00 AM,0,0,0,0,0,0,,
24QAAD,NYCEEC,Q,A Child's Place Too - 108th Street,,718-565-2170,32-20 108th Street,11369,1,75,,,1022611,215949,achildsplacetoo@gmail.com,https://www.achildsplacetoo.com,3,3,24QAAD,info,9:00:00 AM,1,1,0,1,0,0,,
24QABC,NYCEEC,Q,Christ the King Community Preschool,,718-417-6770,6802 Metropolitan Avenue,11379,1,94,,,1015221,198536,ckkids@ctkny.org,https://ctkny.org,7,3,24QABC,info,9:10:00 AM,1,1,0,0,0,0,,
24QADR,NYCEEC,Q,Notre Dame Catholic Academy of Ridgewood,,718-821-2221,62-22 61st Street,11385,1,54,,,1011398,198614,Prek@notredamecatholicacademy.net,https://Http://Notredame-ca.org,7,9,24QADR,info,8:00:00 AM,1,1,0,0,0,0,,
24QAEN,NYCEEC,Q,Resurrection Ascension Catholic Academy,,718-426-4963,85-25 61st Road,11374,1,36,,,1019630,204367,raschool443@aol.com,https://racatholicacademy.org,7,9,24QAEN,info,8:00:00 AM,1,1,0,0,0,0,,
24QAER,NYCEEC,Q,Sacred Heart Catholic Academy,,917-753-4216,84-05 78th Avenue,11385,1,54,,,1021706,196405,akondel@sacredheartglendale.org,https://www.sacredheartglendale.org,2,9,24QAER,info,8:00:00 AM,1,1,0,0,0,0,,
24QAES,NYCEEC,Q,St. Adalbert's Catholic Academy,,917-651-5747,52-17 83rd Street,11373,1,36,,,1016447,206302,stauprek@gmail.com,,7,3,24QAES,info,8:00:00 AM,1,1,0,0,0,0,,
24QAFZ,NYCEEC,Q,St. Leo Catholic Academy,,718-592-7050,104-19 49th Avenue,11368,1,40,,,1023429,210543,Dneos.slca@gmail.com,https://stleocatholicacademy.org,2,3,24QAFZ,info,8:30:00 AM,0,1,0,0,0,0,,
24QAGR,NYCEEC,Q,Saint Stanislaus Kostka School,,718-326-1585,6117 Grand Avenue,11378,1,58,,,1010927,202441,ststanspka@yahoo.com,https://www.ststanscaqn.org,2,3,24QAGR,info,8:00:00 AM,1,1,0,0,0,0,,
24QAGW,NYCEEC,Q,Sesame Sprout,,718-271-2294,95-15 Horace Harding Expressway,11368,1,61,,,1021854,207553,jrogers@sesamesproutschool.com,https://sesamesproutschool.com,3,6,24QAGW,info,8:00:00 AM,1,1,209,0,0,0,,
24QAKQ,NYCEEC,Q,Denizko DCC,,718-426-0123,51-07 69th Street,11377,1,39,,,1013141,207040,one23stepahead@gmail.com,,3,7,24QAKQ,info,8:00:00 AM,1,1,202,1,0,1,,
24QAKT,NYCEEC,Q,Mi Nuevo Mundo,,718-476-8030,100-05 39th Avenue,11368,1,18,,,1021520,212594,pkaadmin@minuevomundonyc.com,,2,3,24QAKT,info,8:30:00 AM,0,0,0,0,0,0,,
24QALW,NYCEEC,Q,Peek-A-Boo! Learning Center,,718-899-1532,75-02 51st Avenue,11373,1,50,,,1015239,207610,areyes@booksandrattlesinc.com,https://booksandrattlesinc.com,3,3,24QALW,info,8:00:00 AM,1,1,0,0,0,0,,
24QAMO,NYCEEC,Q,Greater Ridgewood Youth Council,,718-456-5437,5903 Summerfield Street,11385,1,54,,,1012517,194119,lstarsprek@thegryc.org,https://thegryc.org,3,3,24QAMO,info,8:15:00 AM,0,0,0,0,0,0,,
24QANO,NYCEEC,Q,International Children's School,,718-288-9546,57-27 Penrod Street,11368,1,40,,,1024159,208829,dsantana@babove.com,,5,9,24QANO,info,,1,1,0,0,0,0,,
24QANR,NYCEEC,Q,Malcolm X Day Care,,718-651-7880,11112 Northern Boulevard,11368,1,58,,63,1023600,215376,hcannady@shelteringarmsny.org,https://shelteringarmsny.org,3,3,24QANR,info,9:00:00 AM,1,1,209,0,0,1,,
24QANU,NYCEEC,Q,Happy Dragon of New York,,718-397-5733,8602 57th Avenue,11373,1,52,,,1018566,206123,jane@happydragonschool.com,https://happydragonschool.com,2,6,24QANU,info,8:30:00 AM,1,1,0,0,0,0,,
24QAPD,NYCEEC,Q,NY League Forest Hills West,,718-639-9750,6325 Dry Harbor Road,11379,1,16,,,1019247,202210,epena@nylel.org,https://nylel.org,2,3,24QAPD,info,8:20:00 AM,0,0,0,0,1,0,,
24QARX,NYCEEC,Q,Redeemer Lutheran School,,718-821-6670,6926 Cooper Avenue,11385,1,36,,,1017123,194776,principal@rlgschool.org,https://rlgschool.org,2,3,24QARX,info,8:15:00 AM,1,1,0,0,0,0,,
24QASB,NYCEEC,Q,Mi Nuevo Mundo,,718-476-3128,104-19 39th Avenue,11368,1,32,,,1022636,212934,mnm104100@gmail.com,,2,2,24QASB,info,8:30:00 AM,0,0,0,0,0,0,,
24QAST,NYCEEC,Q,"ABC Preschool & Kindergarten Center, Corp",,718-672-2424,66-20 Laurel Hill Boulevard,11377,1,95,,,1012501,208731,abc_preschool@yahoo.com,https://abcpreschoolny.com,3,3,24QAST,info,8:30:00 AM,1,1,0,0,0,0,,
24QASU,NYCEEC,Q,Child Center of NY 2,,347-287-0175,3410 108th Street,11368,1,73,,77,1022787,214732,lorenaramirez@childcenterny.org,https://ccny.org,3,3,24QASU,info,9:00:00 AM,1,1,209,0,0,1,,
24QASV,NYCEEC,Q,BWY Preschool,,718-205-4855,7714 Roosevelt Avenue,11372,1,138,,,1015231,211446,bwypreschool@gmail.com,https://bwypreschool.com,2,1,24QASV,info,8:00:00 AM,0,1,209,0,0,0,,
24QASW,NYCEEC,Q,"Children's Big Apple, inc.",,718-565-5311,3703 94th Street,11372,1,100,,,1019464,212789,angelaperez1228@gmail.com,,2,7,24QASW,info,9:00:00 AM,0,0,0,0,0,0,,
24QASX,NYCEEC,Q,"Children's Big Apple, Inc.",,718-565-5311,4126 Case Street,11376,1,20,,,1019264,211355,marcushuang@aol.com,,2,9,24QASX,info,9:00:00 AM,0,0,0,0,0,0,,
24QATB,NYCEEC,Q,Johnson's Academy LLC,,718-592-7289,9904 57th Avenue,11368,1,20,,,1023253,208338,johnsonspreschool@gmail.com,https://www.johnsonsacademy.com,3,9,24QATB,info,8:00:00 AM,1,1,0,0,0,0,,
24QATC,NYCEEC,Q,"Little Friends School Elmhurst, Inc.",,718-458-5415,8503 Britton Avenue,11373,1,40,,,1017265,210883,littlefriendsschool@nyc.rr.com,https://elmhurstdaycare.com,2,7,24QATC,info,8:00:00 AM,1,1,209,0,0,0,,
24QATH,NYCEEC,Q,Maspeth Town Hall Preschool,,718-335-6049,5337 72nd Street,11378,1,40,,,1014147,205387,arychlowski@maspethtownhall.org,https://maspethtownhall.org,3,7,24QATH,info,8:30:00 AM,0,1,0,0,0,0,,
24QATL,NYCEEC,Q,Rainbow Christian Preschool,,718-335-3361,7201 43rd Avenue,11377,1,76,,,1014059,209714,rainbowchristianwoodside@gmail.com,https://rainbowchristian.com,2,3,24QATL,info,8:00:00 AM,1,1,0,0,0,0,,
