loccode,x,y,prek_type,name,address,borough,zip,phone
X314,1015477,243237,DOE,Fairmont Neighborhood School,1550 Vyse Ave,X,10460,718-860-5210
X333,1012291,238054,DOE,P.S. 333 - The Museum School,888 Rev J A Polite Ave,X,10459,718-860-3313
X335,1012294,238107,DOE,The Academy Of The Arts,888 Rev J A Polite Ave,X,10459,718-860-3401
X340,1012674,255963,DOE,P.S. 340,25 West 195 St,X,10468,718-220-1830
X357,1021967,250517,DOE,Young Voices Academy Of The Bronx,800 Lydig Ave,X,10462,718-794-4080
X359,1005524,239082,DOE,Concourse Village Elementary School,750 Concourse Vlg West,X,10451,718-402-7503
X360,1011283,257987,DOE,P.S. 360,2880 Kingsbridge Ter,X,10463,718-548-1511
X369,1006464,234126,DOE,Young Leaders Elementary School,468 East 140 St,X,10454,718-292-7391
X386,1010935,250846,DOE,School For Environmental Citizenship,125 East 181 St,X,10453,718-563-3292
X392,1034611,240528,DOE,Bronx Delta School,650 Hollywood Ave,X,10465,718-935-3621
X394,1006134,233057,CHARTER,Little Haven @ Mott Haven Academy Charter School,170 Brown Pl,X,10454,718-292-7015
X396,1008316,250639,DOE,P.S. 396,1930 Andrews Ave,X,10453,718-294-0862
X443,1006991,242302,DOE,The Family School,1116 Sheridan Ave,X,10456,718-538-3266
X449,1007083,241086,DOE,Grant Avenue Elementary School,250 East 164 St,X,10456,718-681-6288
X458,1015449,243177,DOE,Samara Community School,1550 Vyse Ave,X,10460,718-935-3448
X463,1011856,241080,DOE,Urban Scholars Community School,1180 Tinton Ave,X,10456,718-842-8133
X487,1007430,236124,CHARTER,Girls And Boys Preparatory Charter School Of The Bronx,441 East 148 St,X,10455,212-346-6000
X491,1008343,233547,CHARTER,Academic Leadership Charter School,677 East 141 St,X,10454,718-585-4215
X531,1021279,244639,DOE,Archer Elementary School,1827 Archer St,X,10460,718-828-3791
X536,1021269,244708,DOE,P.S. 536,1827 Archer St,X,10460,718-931-4270
X554,1005958,233986,CHARTER,NYC Montessori Charter School,423 East 138th St,X,10454,347-226-9094
X555,1007400,246313,DOE,Mount Eden Children's Academy,1501 Jerome Ave,X,10452,718-294-8155
X567,1024930,244813,DOE,Linden Tree Elementary School,1560 Purdy St,X,10462,718-239-7401
X691,1021292,244573,DOE,Bronx Little School,1827 Archer St,X,10460,718-792-2650
X718,1028544,261528,CHARTER,Bronx Charter School For Better Learning,3740 Baychester Ave,X,10466,718-655-6660
XAAA,1025187,258436,NYCEEC,Harry H Gordon School Annex ( NYL ),1180 East 214 St,X,10469,718-838-5993
XAAC,1012816,242679,NYCEEC,Puerto Rican Family Institute Bronx Head Start,1423 Prospect Ave,X,10459,718-991-5590
XAAF,1026276,243570,NYCEEC,Howard Haber ELC,2300 Westchester Ave,X,10462,718-409-1450
XAAH,1014084,261453,NYCEEC,Amalgamated Nursery School,3980 Orloff Ave,X,10463,718-543-8688
XAAS,1021459,240553,NYCEEC,Bronxdale Nursery,1065 Bch Ave,X,10472,718-991-8315
XAAX,1007665,244411,NYCEEC,Christ The King School,1345 Grand Concourse,X,10452,718-538-5959
XABI,1031819,248959,NYCEEC,Shining Stars UPK,3573 Bruckner Blvd,X,10461,718-823-2393
XABK,1022814,236982,NYCEEC,Holy Cross School,1846 Randall Ave,X,10473,718-842-4492
XABL,1025519,241386,NYCEEC,Holy Family School,2169 Blackrock Ave,X,10472,718-863-7280
XABM,1027856,255340,NYCEEC,Holy Rosary School,1500 Arnow Ave,X,10469,718-652-1838
XABT,1021927,258568,NYCEEC,Immaculate Conception School,760 East Gun Hl Rd,X,10467,718-547-3346
XACE,1030814,263142,NYCEEC,Nativity Of Our Blessed Lady,3893 Dyre Ave,X,10466,718-324-2188
XACF,1026190,259986,NYCEEC,New Covenant Christian School,1497 Needham Ave,X,10469,718-519-8884
XACJ,1032045,247331,NYCEEC,Our Lady If The Assumption School,1617 Parkview Ave,X,10461,718-829-1706
XACK,1024361,262183,NYCEEC,Our Lady Of Grace School,3981 Bronxwood Ave,X,10466,718-547-9918
XACM,1014990,252015,NYCEEC,Our Lady Of Mount Carmel,2465 Bathgate Ave,X,10458,718-295-6080
XACR,1022122,260407,NYCEEC,Regent School,719 East 216 St,X,10467,718-653-2900
XACX,1006885,240691,NYCEEC,St. Angela Merici School,266 East 163rd St,X,10451,718-293-3365
XACY,1017830,260531,NYCEEC,St. Ann - Our Lady Of Mount Carmel Annex,3511 Bainbridge Ave,X,10467,718-655-3449
XADH,1018077,258240,NYCEEC,St. Brendan School,268 East 207th St,X,10467,718-653-2292
XADJ,1023890,249407,NYCEEC,St. Clare Of Assisi School,1911 Hone Ave,X,10461,718-892-4080
XADL,1036143,236729,NYCEEC,St. Francis De Chantal School,2962 Harding Ave,X,10465,718-892-5359
XADN,1027113,266168,NYCEEC,St. Francis Of Assisi School,4300 Baychester Ave,X,10466,718-994-4650
XADO,1025058,248405,NYCEEC,St. Francis Xavier School,1711 Haight Ave,X,10461,718-863-0531
XADQ,1024186,243295,NYCEEC,St. Helena School,2050 Benedict Ave,X,10462,718-892-3234
XADT,1014501,240707,NYCEEC,St. John Chrysostom School,1144 Hoe Ave,X,10459,718-328-7226
XADV,1010258,260215,NYCEEC,St. John School,3143 Kingsbridge Ave,X,10463,718-548-0255
XADW,1012864,248084,NYCEEC,St. Joseph School,1946 Bathgate Ave,X,10457,718-583-9432
XADY,1022436,253681,NYCEEC,St. Lucy School,830 Mace Ave,X,10467,718-882-2203
XADZ,1007753,233114,NYCEEC,St. Luke School,608 East 139th St,X,10454,718-585-0380
XAEB,1011055,270141,NYCEEC,St. Margaret Of Cortona,452 West 260th St,X,10471,718-549-8580
XAEF,1022009,262865,NYCEEC,St. Mary School,3956 Carpenter Ave,X,10466,718-547-0500
XAEH,1015416,257686,NYCEEC,St. Philip Neri School,3031 Grand Concourse,X,10468,718-365-8806
XAEL,1024568,246118,NYCEEC,St. Raymond Elementary,2380 East Tremont Ave,X,10462,718-597-3232
XAEN,1012174,250892,NYCEEC,St. Simon Stock Elementary School,2195 Valentine Ave,X,10457,718-367-0453
XAEO,1030340,248745,NYCEEC,St. Theresa,2872 Sttheresa Ave,X,10461,718-792-3688
XAEP,1016092,245540,NYCEEC,St. Thomas Aquinas School,1909 Daly Ave,X,10460,718-893-7600
XAEW,1022274,257708,NYCEEC,"Learning Tree, The",801 Bartholdi St,X,10467,718-944-0960
XAFA,1029987,251601,NYCEEC,UCP / Nyc's Bronx Children's Program,1770 Stillwell Ave,X,10469,718-652-9790
XAFB,1035029,245985,NYCEEC,"Villa Maria Academy, Inc.",3335 Country Clb Rd,X,10465,718-824-3260
XAFG,1026812,257106,NYCEEC,Little Stars III,1420 Burke Ave,X,10469,347-947-3171
XAFK,1017104,247006,NYCEEC,Phipps Neighborhoods Daly Avenue ECEC,921 East 180 St,X,10460,718-364-2496
XAFL,1030446,259204,NYCEEC,"Garvey School, The",950 Baychester Ave,X,10475,781-320-3902
XAFP,1006786,232909,NYCEEC,East Side House,201 Saint Anns Ave,X,10454,718-665-5250
XAFZ,1010287,249017,NYCEEC,New Covenant Christian School,1925 Grand Concourse,X,10453,718-299-5250
XAGC,1008211,246880,NYCEEC,Highbridge Advisory Council ECC #1,1594 Townsend Ave,X,10452,718-299-3917
XAGF,1015054,236102,NYCEEC,Manida ( Center #1 ),711 Manida St,X,10474,718-542-7590
XAGX,1024951,241571,NYCEEC,LSSMNY : Early Life Children's Center 6,2125 Watson Ave,X,10472,718-943-0580
XAHA,1010267,241697,NYCEEC,Ready Set Learn,3480 Third Ave,X,10456,718-484-8777
XAHB,1008297,248215,NYCEEC,Grow With Us ( Susan E Wagner ),1732 Davidson Ave,X,10453,718-299-6892
XAHD,1003706,243050,NYCEEC,Mid Bronx CCRP ECC 4,1020 Smt Ave,X,10452,917-962-9384
XAHF,1026551,236861,NYCEEC,Dr. Katharine Dodge Brownell School,450 Castle Hl Ave,X,10473,914-375-8652
XAHH,1013008,248709,NYCEEC,Trabajamos Community Head Start,1997 Bathgate Ave,X,10457,917-259-7081
XAHL,1017010,240188,NYCEEC,East Bronx DCC,1113 Colgate Ave,X,10472,718-617-2900
XAHM,1012413,267701,NYCEEC,Northeast Bronx DCC ( Susan Wagner ),5401 Post Rd,X,10471,718-601-5401
XAHO,1011201,242786,NYCEEC,1332 Fulton Ave DCC,1332 Fulton Ave,X,10456,718-378-1330
XAHR,1009806,235709,NYCEEC,Concord Head Start / Early Learn Center,560 Concord Ave,X,10455,718-292-8564
XAHS,1023980,254689,NYCEEC,"Little Stars Too, Inc.",1083 Allerton Ave,X,10469,718-515-8800
XAHW,1007717,235292,NYCEEC,Betances ECC ( NYCHA ),528 East 146th St,X,10455,718-665-1100
XAIB,1033307,238199,NYCEEC,Throggs Neck Early Learn Center,461 Swinton Ave,X,10465,718-882-0172
XAIC,1012130,238249,NYCEEC,LSSMNY : Early Life Children's Center 2,888 Westchester Ave,X,10459,718-292-7015
XAID,1010712,250788,NYCEEC,LSSMNY : Early Life Children's Center 1,80 East 181 St,X,10453,347-297-2900
XAIE,1005142,245938,NYCEEC,Mid Bronx CCRP ECC 3,1360 Ogden Ave,X,10452,917-962-9384
XAIF,1008628,248837,NYCEEC,Be Above 52,1810 Davidson Ave,X,10453,718-466-7519
XAIM,1005135,246172,NYCEEC,Highbridge Advisory Council ECC #3,1399 Ogden Ave,X,10452,718-293-9196
XAIN,1004754,244325,NYCEEC,Highbridge Advisory Council DCC ( Nelson Avenue ),1181 Nelson Ave,X,10452,718-681-5216
XAIQ,1008089,239884,NYCEEC,Richard H Mangum ELC,383 E 162nd St,X,10451,718-590-0673
XAJB,1013411,251627,NYCEEC,"Concourse House, HDFC",2348 Webster Ave,X,10458,917-801-2515
XAJD,1014570,242931,NYCEEC,Bronx ECC,1515 Southern Blvd,X,10460,718-764-2409
XAJF,1014127,242267,NYCEEC,Brightside Academy - Louis Nine,1336 Louis Nine Blvd,X,10459,718-991-2119
XAJG,1014083,240232,NYCEEC,Brightside Academy - Southern,1093 Southern Blvd,X,10459,718-842-2252
XAJJ,1011451,249405,NYCEEC,Sharon Baptist - Center II,279 East Burnside Ave,X,10457,718-299-6500
XAJK,1009167,238132,NYCEEC,Brightside Academy - St. Ann's,780 St Anns Ave,X,10456,718-585-1472
XAJR,1034871,244741,NYCEEC,"Providence Rest Child DCC, Inc.",3310 Campbell Dr,X,10465,718-823-3588
XAJT,1013492,246478,NYCEEC,East Tremont Child Care And Development Center,1811 Crotona Ave,X,10457,718-731-4166
XAJU,1014768,246818,NYCEEC,Children's Aid At P.S. 211,1919 Prospect Ave,X,10457,347-821-4222
XAKA,1012885,239768,NYCEEC,Intervale ( Center #2 ),1054 Intervale Ave,X,10459,718-542-1161
XAKB,1022610,241011,NYCEEC,Watson Avenue ECC,1880 Watson Ave,X,10472,718-828-9400
XAKD,1019956,241613,NYCEEC,Sound Dale Center For Ece,1211 Croes Ave,X,10472,718-378-3533
XAKE,1017906,243401,NYCEEC,Bronx River Early Learn Center,1555 East 174th St,X,10472,718-842-6582
XAKF,1029809,246901,NYCEEC,Stepping Stone Day School,2826 Westchester Ave,X,10461,718-554-2025
XAKH,1010601,246201,NYCEEC,Labor Bathgate Community CCC,1638 Anthony Ave,X,10457,718-583-3850
XAKJ,1028603,263806,NYCEEC,Wake - Eden Christian Academy,2074 Strang Ave,X,10466,718-325-8056
XAKO,1006992,236189,NYCEEC,Episcopal Social Services Head Start ( Paul's House ),500 Bergen Ave,X,10455,718-401-5133
XAKQ,1014332,245620,NYCEEC,Help III,785 Crotona Park North,X,10460,718-583-1511
XAKR,1012083,236777,NYCEEC,Prospect ECC,730 Kelly St,X,10455,718-617-6100
XAKX,1010022,236827,NYCEEC,Anna Lefkowitz DCC,690 Westchester Ave,X,10455,718-292-8682
XAKZ,1014939,251939,NYCEEC,Harry H Gordon School ( NYL ),2465 Bathgate Ave,X,10458,718-367-5917
XALA,1026167,246560,NYCEEC,Westchester Tremont DCC,2547 East Tremont Ave,X,10461,718-824-7390
XALB,1006644,244022,NYCEEC,WHEDco Early Childhood Discovery Center,50 East 168th St,X,10452,718-839-1156
XALE,1013027,237140,NYCEEC,Np Ready Set Learn,830 Fox St,X,10459,718-484-8210
XALJ,1011744,257263,NYCEEC,"St. Jemuel Group Family Day Care, Inc.",2836 Webb Ave,X,10468,718-601-9753
XALQ,1010864,238710,NYCEEC,Blondell Joyner DCC,901 Tinton Ave,X,10456,718-665-7791
XALR,1009508,239708,NYCEEC,Five Star DCC,3261 Third Ave,X,10456,718-292-4774
XALV,1009731,260248,NYCEEC,Kingsbridge Heights Community Center,295 West 231st St,X,10463,718-690-9466
XALW,1009672,240510,NYCEEC,Sharon Baptist - Center I,507 East 165th St,X,10456,718-585-5876
XALY,1007183,249635,NYCEEC,LSSMNY : Early Life Children's Center 4,200 West Tremont Ave,X,10453,917-962-4344
XALZ,1008365,246524,NYCEEC,Mid Bronx Sr. Citizen Center,100 East Mt Eden Ave,X,10452,718-684-4790
XAMA,1022761,262392,NYCEEC,Brightside Academy - White Plains #2,3942 White Plns Rd,X,10466,718-653-4043
XAMB,1009274,251887,NYCEEC,Trabajamos Community Head Start,2167 University Ave,X,10453,917-962-9720
XAMI,1010244,244483,NYCEEC,Aleene Logan Day Care,1450 Webster Ave,X,10456,718-538-7135
XAML,1034238,239286,NYCEEC,Just 4 Kids Tremont,3881 East Tremont,X,10465,917-217-1781
XAMQ,1013642,260882,NYCEEC,Mosholu Montefiore - Van Cortlandt,3880 Sedgwick Ave,X,10463,718-543-0231
XAMR,1008327,239560,NYCEEC,Iola Jordan Day Care,421 East 161st St,X,10451,718-402-4166
XAMT,1006041,235409,NYCEEC,East Side House,375 East 143rd St,X,10454,718-292-5335
XAMV,1005446,236393,NYCEEC,Children's Pride,414 Morris Ave,X,10451,718-401-4242
XAMW,1004851,234005,NYCEEC,East Side House,200 Alexander Ave,X,10454,718-993-3692
XAMZ,1006695,237487,NYCEEC,Philip H Michaels CDC,629 Courtlandt Ave,X,10451,718-665-9410
XANA,1006976,234773,NYCEEC,South Bronx Head Start I,490 East 143rd St,X,10454,718-292-7250
XANC,1008222,239041,NYCEEC,"Salvation Army, Bronx Citadel",425 E 159th St,X,10451,718-742-2346
XANI,1034629,237946,NYCEEC,Ivy League Early Learning Academy,4022 East Tremont Ave,X,10465,718-239-5275
XANJ,1024332,234371,NYCEEC,"Just 4 Kids Soundview Center, Inc.",214 - 216 Soundview Ave,X,10473,917-995-8041
XANK,1025921,239130,NYCEEC,Just 4 Kids Kiddie Kollege,781 Castle Hl Ave,X,10473,917-995-8041
XANN,1010834,239321,NYCEEC,Gwendolyn Bland Dc,749 East 163rd St,X,10456,718-991-1050
XANT,1009415,242608,NYCEEC,Louis A Fickling CDC,1240 Webster Ave,X,10456,718-538-7135
XANU,1009073,244994,NYCEEC,Help II,285 East 171st St,X,10457,718-498-4002
XANV,1003919,244672,NYCEEC,Highbridge Advisory Council Doris East Stone Day Care,1165 University Ave,X,10452,718-681-5888
XANW,1004909,241051,NYCEEC,Highbridge Advisory Council Head Start,880 Riv Ave,X,10452,718-992-1321
XANX,1006652,239509,NYCEEC,Highbridge Advisory Council Marshall England ELC,800 Concourse Vlg East,X,10451,718-742-2369
XANZ,1009205,248531,NYCEEC,Walton ( Center #5 ),1871 Walton Ave,X,10453,718-542-1161
XAOA,1010673,247693,NYCEEC,Promesa Multi - Cultural DCC II,300 East 175th St,X,10457,347-649-3267
XAOB,1006301,247653,NYCEEC,South Bronx Head Start II,141 Featherbed Ln,X,10452,718-292-7250
XAOC,1010280,244553,NYCEEC,South Bronx III,1458 Webster Ave,X,10456,718-538-4112
XAOD,1006701,242570,NYCEEC,Bronxworks,1130 Grand Concourse,X,10456,718-508-3054
XAOF,1011650,245000,NYCEEC,Tremont Monterey DCC II,1600 Bathgate Ave,X,10457,718-466-6700
XAOI,1012697,247994,NYCEEC,Sharon Baptist - Center IV,1925 Bathgate Ave,X,10457,718-466-1604
XAOK,1006412,248497,NYCEEC,Seventh Avenue Center For Family Services,1646 Montgomery Ave,X,10453,718-901-0140
XAOL,1010252,253344,NYCEEC,St. Nicholas Of Tolentine Head Start,2331 University Ave,X,10468,718-364-7608
XAOM,1016011,250310,NYCEEC,Belmont CDC Center,2340 Cambreleng Ave,X,10458,718-584-1576
XAON,1013286,261771,NYCEEC,Brenda's Playschool,3930 Bailey Ave,X,10463,718-796-5048
XAOR,1012039,254055,NYCEEC,Kingsbridge Montessori School,2500 Jerome Ave,X,10468,718-561-8111
XAOS,1011806,269258,NYCEEC,Riverdale Montessori School,5705 Mosholu Ave,X,10471,718-543-4884
XAOT,1011744,259002,NYCEEC,Kingsbridge Heights Community Center,3101 Kingsbridge Ter,X,10463,718-884-0700
XAOU,1009996,258430,NYCEEC,Marble Hill Nursery School,5470 Broadway,X,10463,718-562-7055
XAOV,1010084,250789,NYCEEC,Marc Academy And Family Center,2105 Jerome Ave,X,10453,718-562-3410
XAOW,1017452,260836,NYCEEC,Mosholu Montefiore Community Center - Northside Annex,3512 Dekalb Ave,X,10467,718-405-0020
XAOX,1017203,260454,NYCEEC,CDC Of Mosholu Montefiore CC,3450 Dekalb Ave,X,10467,718-882-4000
XAPA,1010824,268413,NYCEEC,"Riverdale Neighborhood House, Inc.",5521 Mosholu Ave,X,10471,718-549-8100
XAPB,1009462,265716,NYCEEC,Riverdale Presbyterian Church And Nursery School,4765 Henry Hudson Pkwy West,X,10471,718-548-8260
XAPC,1008351,264156,NYCEEC,Riverdale Temple Nursery School,4545 Independence Ave,X,10471,718-796-0335
XAPD,1009650,269077,NYCEEC,Riverdale Y Early Childhood Program,5625 Arlington Ave,X,10471,347-913-4445
XAPE,1009812,259691,NYCEEC,Spuyten Duyvil Preschool,3041 Kingsbridge Ave,X,10463,718-549-1525
XAPH,1013188,251996,NYCEEC,Round The Clock Nursery,2380 Marion Ave,X,10458,718-329-6023
XAPI,1010129,253401,NYCEEC,St. Dominics Torch,2340 Andrews Ave,X,10468,718-365-7238
XAPK,1013186,249763,NYCEEC,Salvation Army Tremont,2121 Washington Ave,X,10457,212-337-7254
XAPN,1012506,253623,NYCEEC,1199 Future Of America Learning Center,2500 Creston Ave,X,10468,718-562-2915
XAPP,1022819,251399,NYCEEC,Bronx House 1,990 Pelham Pkwy South,X,10461,718-792-1800
XAPQ,1021784,252051,NYCEEC,Bronx House 2,2222 Wallace Ave,X,10467,718-792-1800
XAPT,1027284,264123,NYCEEC,"Little Stars School, Inc.",4063 Edson Ave,X,10466,718-994-0604
XAPU,1023021,263428,NYCEEC,North Bronx Ncnw CDC,4035 White Plns Rd,X,10466,718-231-7100
XAPV,1026559,263889,NYCEEC,Rainbow Rhymes Learning Center,4041 Bruner Ave,X,10466,718-882-2388
XAPW,1024391,261850,NYCEEC,United Educare Preschool,3950 Bronxwood Ave,X,10466,718-882-4706
XAPX,1021942,261246,NYCEEC,Williamsbridge Naacp Early Childhood Education Center,670 East 219th St,X,10467,718-798-1262
XAPY,1027010,262121,NYCEEC,Susan Wagner Day Care,1140 East 229th St,X,10466,718-547-1735
XAPZ,1020376,244553,NYCEEC,St. Anthony I,1750 Mansion St,X,10460,718-823-7202
XAQA,1014345,244075,NYCEEC,Tremont Crotona,1600 Crotona Park East,X,10460,718-378-5600
XAQK,1025045,258216,NYCEEC,Saints Philip & James School,1160 East 213th St,X,10469,718-882-4576
XAQL,1024860,265557,NYCEEC,Corry Academy,4321 Barnes Ave,X,10466,718-994-4650
XAQS,1006704,261059,NYCEEC,Happy Days @ Riverdale,2975 Independence Ave,X,10463,718-601-1300
XAQY,1021233,258503,NYCEEC,Susan Wagner Victory,3440 White Plns Rd,X,10467,718-655-5500
XAQZ,1006307,242701,NYCEEC,Mid Bronx CCRP ECC 1,1125 Grand Concourse,X,10452,718-590-7042
XARA,1004188,237336,NYCEEC,"HCC Children's Center, Inc.",475 Grand Concourse,X,10451,718-518-4209
XARC,1012465,245969,NYCEEC,Fulton ( Center #4 ),1717 Fulton Ave,X,10457,718-542-1161
XARD,1012610,247677,NYCEEC,Bronx ELC,1887 Bathgate Ave,X,10457,718-466-3915
XARG,1017576,256812,NYCEEC,Monsignor Boyle,3044 Hull Ave,X,10467,718-405-7824
XARH,1026113,237777,NYCEEC,Leake And Watts Head Start,2165 Randall Ave,X,10473,718-904-1689
XARI,1013778,258009,NYCEEC,Lehman College Childcare Center,250 Bedford Park Blvd Westÿ,X,10468,718-960-8746
XARJ,1025506,245112,NYCEEC,Santa Maria School,1651 Zerega Ave,X,10462,718-863-5047
XARK,1005170,244756,NYCEEC,Sacred Heart Head Start,95 West 168th St,X,10452,718-293-2006
XARM,1011807,236731,NYCEEC,Trabajamos Community Head Start,940 East 156th St,X,10455,718-893-2865
XARN,1009670,248955,NYCEEC,Trabajamos Community Head Start,1905 Morris Ave,X,10453,718-294-4333
XARO,1016172,249507,NYCEEC,Trabajamos Community Head Start,2260 Crotona Ave,X,10457,718-933-5560
XARP,1029305,240511,NYCEEC,Just 4 Kids Monsignor Scanlan,955 Hutchinson Riv Pkwy,X,10465,917-217-1781
XARQ,1030787,256520,NYCEEC,Learning Ladder DCC,"100 Aldrich St, Bldg 15a",X,10475,718-618-0782
XARR,1030173,246870,NYCEEC,"Kiderific Nursery School, Inc.",1621 Pilgrim Ave,X,10461,718-518-7170
XARS,1010105,241705,NYCEEC,3467 Ready Set Learn,3467 Third Ave,X,10456,718-665-1234
XART,1006379,237157,NYCEEC,Brightside Academy,331 East 150th St,X,10451,718-292-0812
XARV,1013339,247756,NYCEEC,Bronx DCC Inc.,559 East Tremont Ave,X,10457,718-240-9300
XARW,1013920,243972,NYCEEC,CS 61 Early Childhood,1550 Crotona Park East,X,10460,718-764-2409
XASA,1012155,250830,NYCEEC,St. Dominics Torch,2195 Valentine Ave,X,10457,347-270-9219
XASB,1011106,241389,NYCEEC,New Covenant Christian School,1179 Boston Rd,X,10456,718-328-6072
XASC,1022548,236873,NYCEEC,Seabury CCC,575 Soundview Ave,X,10473,718-991-1500
XASE,1010913,243946,NYCEEC,Ft. George Universal Pre - K,489 St Paul's Pl,X,10456,212-795-9184
XASH,1010162,253394,NYCEEC,Tolentine Zeiser Community Life Center,2340 Andrews Ave,X,10468,718-933-6935
XASI,1032645,253902,NYCEEC,"Garvey School, The",4120 Hutchinson Riv Pkwy,X,10475,718-320-3902
XASN,1010085,253313,NYCEEC,Lion Of Judah Christian Academy ( Lojca ),2336 Andrews Ave,X,10468,718-772-3238
XASO,1020647,258378,NYCEEC,Mind - Builders Creative Arts Center,3415 Olinville Ave,X,10467,718-652-6256
XAST,1020897,237399,NYCEEC,Ciditty Kiddie Pre - K,1700 Seward Ave,X,10473,718-924-5758
XASV,1017415,257712,NYCEEC,"Bright Star Day Care At Rochambeau, Inc.",3130 Rochambeau Ave,X,10467,718-864-8922
XASW,1008603,250307,NYCEEC,Holy Spirit Head Start,1960 University Ave,X,10453,718-402-0081
XASX,1021464,267963,NYCEEC,St. Barnabas School,413 East 241st St,X,10470,718-324-1088
XASY,1042492,250627,NYCEEC,Holy Rosary Early Childhood At St. Mary Star Of The Sea,580 Minnieford Ave,X,10464,718-652-1838
XATC,1011231,242773,NYCEEC,United Bronx Parents,1332 Fulton Ave,X,10456,917-259-7443
XATD,1007708,251676,NYCEEC,Bronx Community College ECC,2010 Sedgwick,X,10468,718-289-5461
XATE,1023358,263832,NYCEEC,Susan Wagner Day School,4102 White Plns Rd,X,10466,718-547-0501
XATH,1023859,249455,NYCEEC,St. Clare Of Assisi Early Childhood Academy,1925 Hone Ave,X,10461,718-892-4080
XATI,1006478,235518,NYCEEC,Sunshine Day Care,416 Willis Ave,X,10454,718-989-9804
XATO,1010413,236667,NYCEEC,St. Anselm School,685 Tinton Ave,X,10455,718-993-9464
XATQ,1010104,244599,NYCEEC,Brightside Academy - Webster,1465 Webster Ave,X,10456,718-681-3040
XATR,1020885,255652,NYCEEC,Brightside Academy - White Plains #1,2901 White Plns Rd,X,10467,718-653-3714
XAUP,1015588,249231,NYCEEC,St. Martin Of Tours Head Start,695 East 182 St,X,10457,718-402-0081
XAUZ,1006112,248011,NYCEEC,Bronxworks,1472 Montgomery Ave,X,10453,646-393-4000
XAVD,1019408,258821,NYCEEC,Tender Tots Decatur,3322 Decatur Ave,X,10467,718-324-1052
XAVJ,1013728,242459,NYCEEC,Little Scholars Early Development Center,850 Jennings St,X,10459,718-887-2928
XAVS,1008588,261603,NYCEEC,Bedrock Preschool,3220 Arlington Ave,X,10463,718-884-0020
XAVW,1026635,256646,NYCEEC,"Unity Neighborhood Center, Inc.",1339 E Gun Hl Rd,X,10469,718-994-8400
XAVX,1026449,245595,NYCEEC,Sunshine Daycare Of Westchester Village,1564 St Peters Ave,X,10461,718-989-9801
XAVZ,1015525,244655,NYCEEC,Brightside Academy - Southern 2,1778 Southern Blvd,X,10460,718-589-5900
XAWG,1025115,266504,NYCEEC,"All Seasons Day Care, LLC",1701 Nereid Ave,X,10466,212-929-0839
XAWK,1017589,256795,NYCEEC,Monsignor Boyle Head Start,3044 Hull Ave,X,10467,718-402-0081
XAWL,1018593,241617,NYCEEC,"Bright Star Stratford, Inc.",1217 Stratford Ave,X,10472,718-842-9361
XAWP,1022416,253151,NYCEEC,St. Lucy Early Childhood Academy,2401 Bronxwood Ave,X,10469,718-882-2203
XAWQ,1012154,245564,NYCEEC,Phipps Neighborhoods - Roscoe C Brown ECEC,3968 Third Ave,X,10457,917-522-6002
XAWX,1007579,240281,NYCEEC,Fabiana Day Cay Academy Universal Pre K,937 Teller Ave,X,10451,718-588-4545
XAWZ,1012891,238741,NYCEEC,Brightside Academy - Intervale,960 Intervale Ave,X,10459,718-991-5465
XAXA,1010033,258463,NYCEEC,Reach One To Teach One,5480 Broadway,X,10463,718-220-8406
XAYB,1011075,254557,NYCEEC,Lil Inventors - University Avenue,75 West 190th St,X,10468,718-295-2740
XAYC,1021081,257366,NYCEEC,"All Seasons A & C Day Care, LLC",700 Rosewood St,X,10467,718-231-7200
XAYD,1025898,261241,NYCEEC,Laconia Daycare Center & Infant Care Inc.,3950 Laconia Ave,X,10466,212-929-0839
XAYE,1008405,248418,NYCEEC,Little Scholars Early Development Center,1770 Davidson Ave,X,10453,718-887-2928
XAYK,1018924,245353,NYCEEC,Phipps Houses Lebanon West Farms,1175 East Tremont Ave,X,10460,212-243-9090
XAYP,1006715,233209,NYCEEC,Tender Tot's East 137th Street,531 East 137th St,X,10454,732-987-5252
XAYQ,1020078,252376,NYCEEC,"Bronx Park East Preparatory, Inc.",2270 Bronx Park East,X,10467,718-882-3261
XAYV,1006054,248879,NYCEEC,Promesa Head Start,1650 Undercliff Ave,X,10453,212-410-7707
XAZB,1025490,245095,NYCEEC,Santa Maria Early Childhood Academy,1659 Zerega Ave,X,10462,718-823-3636
XAZD,1009045,233984,NYCEEC,A House On Beekman Preschool,390 Jackson Ave,X,10454,972-841-8120
XAZM,1011551,251153,NYCEEC,Arcadia Children's Daycare,2195 Grand Concourse,X,10453,718-561-8062
XAZX,1023916,249355,NYCEEC,St. Clare Of Assisi Early Childhood Academy,1925 Hone Ave,X,10461,718-892-4080
Z010,990313,163782,DOE,Pre - K Center At 2202 60th Street,2202 60th St,K,11204,212-637-8000
Z011,983570,167431,DOE,Pre - K Center At 1258 65th Street,1258 65th St,K,11219,718-234-4519
Z012,993784,168763,DOE,Pre - K Center At 1139 Coney Island Avenue,1139 Coney Is Ave,K,11230,718-724-1730
Z013,989239,169329,DOE,Pre - K Center At 1668 46th Street,1668 46th St,K,11204,212-637-8000
Z014,995767,154989,DOE,Pre - K Center At 1215 Avenue X,1215 Ave X,K,11235,718-368-8660
